,text,label
2324, berapaaaa duh ku pake tp gatau  jalurnya dpt ga ya rumahku udh gatahan pake mediapertama,0
2325, emang msih error smpe sekarang,2
2326, disini i hate it,2
2327,pengen banget beralih  sayang jaringannya nyampe perumahanku terpaksa bertahan fm,0
2328, mati mulu pls,2
2329, ama zoom apasi suaranya lancar tp video ga jalan,2
2330,wkwkwkwk sabar ya ka saranku coba kalo depok kota pake  sejauh aman banget tp jaksel sih ini kecepatanku ,0
2331,hai terkait layanan  mimin bantu thanks ^mng,0
2332,ini paketan  yg plg murah ,0
2333,tak pake my republic ,0
2334,cakepp,0
2335,siapa nih sobat suka belanja ecommerce nah kamu bayar tagihan layanan  ecommerce kesayangan kamu jadi praktis mudah bayar tagihan deh ,0
2336, gblok,2
2337,yoooo mimin  borneo seneng banget anthony sinisuka ginting berhasil melaju quarter final dong n,0
2338,mantap banget nih ,0
2339,pagi dah meluncur batas kyk  aja ya ,0
2340,yuk dengerin lagulagu terbaik anak negeri aplikasi langit musik  tv ,0
2341,kalau sobat pengen nonton tayangan box office disney hotstar lsng aja langganan  aja ,0
2342,butuh internet rumah yg kencang kelebihannya yg  ,0
2343,pastikan internet sobat lancar;koneksinya  yah ,0
2344,kpop lover nonton yuk kpop invasion streamingnya  jadi seru karna gak mikir kuota ,0
2345,seru banget hadiah gini thankyou ,0
2346,ini  yg gangguan emg whatsapp yg down ya,2
2347,woooi pagi jaringan  telkomsel lu menghilang bikin repot aja,2
2348, gamer ayo ikutan ,1
2349,ngga duludulu netflix emang diblok  tapi skrg udah ngga,2
2350,karaokean aja yuk pakai  tv nikmatin sabtu santuy aja euy ,0
2351,kak afriadi toya informasikan berhenti berlangganan bantu pengimputan data data dibutuhkan ya kak silakan menginformasikan data data lengkap dibutuhkan ,0
2352, knp sih ya allah dr semalem gabisa konek internet,2
2353,kak mahes informasikan sod speed on demand fitur produk home internet  upgrade speed internet temporer sesuai kebutuhan kakak ,0
2354,jawab yah  akses netflix gak pakai vpn lagi heheh,0
2355,halo sobat maaf nyaman jika terkendala layanannya iskan bantu pengecekan ya berkenan informasikan data melaui dm ya kak atas nama nomor internet alamat pemasangan nomor hp utama alternatif iskan tunggu dm ya terima kasih iskan,0
2356, gaje anjir,2
2357,bisa kak temenku titisan mbahnya awal kebuka pingsan sampe kerasukan sih alhamdulillah udah kuat kayak  gitu,0
2358,halo sobat ada mahes bantu seputar  nya mahes,0
2359,yang nonton motogp mandalika lupa nikmatin traktiran  cek yuk ,0
2360,hallo kak sofyan informasikan nomor  maksimal perangkat dengan username password sama terima kasih sofyan,0
2361,duh gatau kak gapake ,1
2362,caffenya rame internetan ternyata pake  juga ,0
2363,menikmati malam jaringan super cepat  main game hambatan ,0
2364,dimana jaringan  andalkan ,0
2365,sumpah  prot prot nyusahin orang kerja menghambat orang kerja apa tida takut dosa menghambat rezeki orang,2
2366,ni hujan ngaruh k  y kyknya,1
2367,mohon ampun ,1
2368,halo kak zulfikar biar interaksi asik langsung detail keluhannya dm akun yuk iskan tunggu ya kak terima kasih iskan,0
2369,hai sobat satu nomor  layanan add on seamless maksimun user gadget berbedabeda setiap user dikenakan biaya rpbulan belum ppn ahda,0
2370,halo dm mimin nomor id pelanggan ya dibantu pengecekan tks^hdr,1
2371,halo kak andri maaf nyaman setelah iskan cek nomor layanan kakak berakhiran terdaftar layanan bisnis tindak koneksi internetnya silakan menghubungi rekan melalui,0
2372,hallo kak jose akses internet maksimal bantu refresh sistem hal menyebabkan koneksi  nya mati sejenak silakan informasikan ,0
2373,gini jdi ank ,1
2374,jgn kaya  pls ,1
2375,sumpah ngakak gue nonton film lucu catchplay  tapi dah jam segini tidur ,1
2376,ada yg pake  aku langganan yg mb mb,0
2377,ini knp  gw jaringan nya cuman ,1
2378,dah min ah dah direspon,1
2379,engga udah wkwkwkwk oke  sinyalnya,0
2380,[askrl] pake  kalian pake paket internet apa,0
2381,program tertentunya contohnya program im  juga,1
2382,hari ikutan gaes pulsa total jt rupiah lho caranya follow ,0
2383,harapan nya ya sinyaljaringan harga paket internet nya untuk jaringan daerah pelosok speedny lancar sampe mbps klo kota speed ny down semoga kedepannya jaringanny diperkuat ,0
2384,wah keren,0
2385,iya jual ,1
2386,jaringan  m hilang kecamatan sekolaq darat kabupaten kutai barat ini tolong diperbaiki jaringannya,2
2387, kenapasi tailah,2
2388,uda ngomong,1
2389,selamat mencoba kutunggu kedatanganmu,0
2390, nder wkwk tp sabar jaringan kdg lemot xixi,2
2391, suka korupsi kuota,2
2392, suka kesedot,1
2393,gak papa daijoubu,1
2394, kntlll mahal ngadi aja sinyalnya ,2
2395,setres bgt gueee  error pagi sengaja nugas malem kirain udh belom yaallah istighfar mah tugas terbengkalai,2
2396,engga  gangguan ajggggg,2
2397,seriusan nih ga bisa,2
2398,halo  jaringannya daerah tangsel saya ganti jelek lag jaringan ngga stabil terima kasih,2
2399,ntah salahnya udh mlm jaringan wifi gak sekali selalu dikasih info tp perbaikan jaringan sampe hari merepotkan ya,2
2400,byu  aneh banget anjnggggggg lemot banget kenapasihhhh gue kerja woi,2
2401, jarang bgt gangguan tp sekalinya gangguan makan seharian hadehhhhhhh ,0
2402,terimakasih menghubungi  salam hangat customer care ,0
2403, juga lemot,2
2404, ga banget seharian mati nyala,2
2405, daerah bogor dah jam error apa bayar billing gangguan jaringan jam ini,2
2406, sekalinya gangguan lamaaa bangett,2
2407, jelek bgt telkomsel jg ampas giliran gua udh bikin ppt cakep jd ruined recordingnya grgr gw ngelagggg anjing,2
2408,sumpah wifi  kenapasi siang gabisa dipake,2
2409,tumben banget ganggunya ,2
2410,tolong gua udh ngelilingin bogor sangking stress nya dirumah kirain udh lagi stress,2
2411, bapuk dah tumben gangguan mulu,2
2412, ngerti patah hati banner error biar gak nonton live stream,2
2413, bapuk bener,1
2414,dua kali bermasalah ni  becanda bgt yaampun untung atasan w meetingnya diundur,2
2415,koneksi highspeed fiber optic  bikin gaming aman lagging bayar tagihannya mudah via internet m,0
2416, lg error gmn sih udh berhari ngadat mulu,2
2417,setauku isp   ndak vpn mngkin seller nya bkn bli netflix indo,1
2418,hmmmmm bismillah  pls or else i will go for indihoe,1
2419,pake  inii,0
2420,hari gini msh lemot ga deh ,2
2421,tenang teman  mimin bantu cek kendlanya yuks infokan datadatanya dm ya kak terimakasih gohan,0
2422,selamat kamu booster treasure hunt terimakasih partisipasi kamu smafren wow periode cek bonus info ,0
2423, lemot bngett coookk,2
2424,sayang banget teman  nikmatin jaringan  luas silakan perangkatnya dicoba mode pesawat minimal menit dicoba kembali jika kendala infokan no  via dm ya kak terima kasih el,0
2425,jangan khawatir teman  mimin bantu kendalanya kakak merasakan lancarnya koneksi  yuk infokan no nya titik koordinat lokasi kendala via dm terima kasih el,0
2426,maaf ya teman  mimin ngerti kalo ga internetan ngebetein banget mimin pengen banget bantu kendala kakak yuk infokan no  tipe perangkatnya via dm terima kasih el,0
2427,astagahhhhh  kutuk nih lemot bgt astagahhhh pake unlimited jam segini hrsnya kuota tp tiktok aja gabisa astagahhhhh,2
2428, sinyalnya jelek,2
2429,pas bgt tuh kak kuota super gak khawatir keabisan kuota ya setia pakai akses  ya biar bebas akses aplikasi tapi terima kasih teman setia  rendi,0
2430,beuhhh bener banget kak pasti seru banget akses internet smartrfen gunain internet unlimitednya no dramadrama kehabisan paket internet deh kak yuk akses internet  terima kasiharlan,0
2431,kini olahraga rumah lakukan no drama no ribet semenjak pake  unlimited harian bs internetan jam aplikasi kemudahan benefit x unlimitednya ,0
2432,mimin nih teman  tetap jaga kesehatan lupa pakai masker ya kak terima kasih sobat setia  mandala,0
2433,ayo teman aktifkan paket elite dng migrasikan nomor nya pascabayar dahlu mellalui galeri  terdekat ya terima kasih rahza,0
2434,iya teman  ketinggalan yuk beli paketnya info produk  cek link terima kasih teman  dul,0
2435,beuhhh seru banget tuh kak jangan sampe kelewat ya kak keseruannya jangan lupa streamingannya  ya kak terima kasiharlan,0
2436,sayang bgt ya teman  internetnya agar mimin cek detailnya yuk infoin nomor  tipe perangkatnya dm kak mimin tunggu terima kasih ghaza,0
2437,oalah ,1
2438,jelang ramadan  umumkan paket unlimited harian unlimitednonstop ,0
2439, bar mulu dri tdi sore,2
2440,ya allah  taaaiii ,2
2441,anjinggggg smafren,2
2442,smafren bajingannnn,2
2443, anj,2
2444,tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman setia alin,0
2445,provider yg kuotanya murah tri sih gue ganti  udh mahal sinyalnya kek asu,0
2446,hai teman  mimin cekvnomornya normal nih kak agar terjaga data privasi kakak yuk infokan kendalanya tanggal capture notifikasi pemotongan pulsanya mimin tunggu dm link ya kak terima kasih bela,0
2447,hmm pke  sinyal jlek bgtt,2
2448,pastinya dooonggg seneng banget bangeeeett makasii  lope deh,0
2449,mantap nih teman  udah gak sabar banget nih kak jangan lupa siapin kuota  ya biar streamingnya lanjay tetap jaga kesehatan ya kak jangan lupa pakai masker terima kasih sobat setia  bela,0
2450,sayang banget yah teman  gak nyaman yuk ceritain dm infoin nomor tipe perangkatnya mimin bantu maksimal terima kasih indri,0
2451,asiaap kak mimin langsung meluncur dm ya kak terima kasih sobat setia  ghaza,0
2452,setuju banget nih kak  deh dihati memanjakan penggunanya beneran bikin betah pengen internetan terus tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman setia  hana,0
2453,wow gokil memanjakan pengguna  setia,0
2454,halo teman  yg mimin bantu yuk curcol via dm terima kasih dul,0
2455,jarang dipake internetnya udah nyangkut manamana diisi pulsa guys kayak ni diisin pulsa tetep gamau anjjggg fuck ,2
2456,musim hujan rumah internetan pakai  minum coklat hangat nonton netflix duuuh impian banget sih kalo itu hujan gak ngebosenin kak terima kasih hana,0
2457,mantul banget ya teman  nonton motogp pakai  lancar jaya ya kak tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman  ghaza,0
2458,sih tim  dimanapun sinyal,0
2459,jangan kelewatan serunya permainan messi kawankawan tim psg liga france memukau pe,0
2460,bener banget teman  kuy langsung kepoin aja tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman  indri,0
2461,saya pakai  jelek pasaran sinyalnya  parah cek saldo sinyal ge saya baca twitter banget komplain sinyal  parah banget,2
2462,hai kak sri maaf banget ya terkait sinyal lemah yuk infoin no hp tanggal kejadian lokasi kelurahan kecamatan kota no telkomsel berkendala via dm sani bantu cek privasi terjaga tkssani,0
2463,layak retweet menteri perdagangan di goreng anggota dpr video ri pecat mendag mundur denise ginting mafia telko,0
2464,udah langganan telkomsel jaringannya emang stabil gitu ,0
2465,baru tau telkomsel jaringannya cepet kayak gini ,0
2466,hai kak put maaf banget ya terkait sinyal lemah yuk infoin no hp tanggal kejadian lokasi kelurahan kecamatan kota no telkomsel berkendala via dm sani bantu cek privasi terjaga tkssani,0
2467,pagi admin mohon bantuan nomor hp dipakai mengirim sms nomor hp lain laporan pengiriman nya dimana sms terkirim pulsa terpotong,0
2468,besok ganti logo,1
2469,halooo mengisi paket data dana terpotong tp akffitnya paket datanya,0
2470,sinyal telkomsel lemot sinyalnya dikumpulin lombok motogp run,2
2471,berembe kabar selama depan telkomsel lokasi acara international nih ada bis,1
2472,hai kak alfiyan maaf terkait akses internet lambat ya kak yuk infokan nomor hp kejadian lokasi min kelurahan &amp; nomor telkomsel yg berkendala via dm bantu cek privasi terjaga tks el,0
2473,prediksi peandingan bola bayern munchen vs union berlin link daftar silahkan klik prediksi nya dp via pulsa telkomsel tanpa potongan bisa dp via dana ovo gopay ya bosku ,0
